pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_UP	0.000999000999000999	0.00631337236434602	0.652179457335991	3.76261998305526	0	1324	CD63|NAMPT|SOD2|ANXA1|SCD|HPGDS|ACTR2|AK2|TMBIM1|EMP3|LPCAT3|S100A10|RBMS1|KYNU|PSMD7|LCP2|PCNP|G3BP1|C11orf58|POLR2K|C1D|PITPNB|AGPS|TIMM17A|ATP6V0E1|TMX1|C22orf28|CORO1C|ATP1A1|CDK8|RAP1GDS1|SNW1|PLIN2|ATP2A2|TFRC|PTP4A2|CLPX|ACTR3|ARL2BP|VDAC3|TXN|DAD1|DDX1|MPV17|MINPP1|NDUFAB1|RBBP8|CNOT7|EIF1AX|SSB|SMC3|WBP11|NIT2|EIF3M|HNRNPC|PMPCB|PSMA4|TOMM22|EIF3I|LMAN1|ANXA4|ATP6V1B2|CD55|RP2|ARFIP1|HSPA13|GM2A|ERBB2IP|SUPT16H|DNM1L|PSMD1|RBM39|PSMA7|TIA1|EIF2S2|ABCD3|VAMP7|DLD|SDCBP|SRP54|YTHDC1|MARCH6|ILF2|MTCH2|MSN|SLC30A9|ACO1|CSDE1|COPB2|NMI|CLIC2|PRKAG1|POLR2B|KARS|COPS2|XPO1|NMD3|YWHAZ|EIF4B|CETN2|CANX|KIF2A|PTPRC|TM9SF2|PCM1|ODC1|HSD17B4|TMEM50A|ZMPSTE24|SNRPG|TIMP1|CCT2|CD36|UBE2K|SRI|MED21|EIF4G2|ALDH1A1|SLC38A2|METAP2|AHR|ACOT9|BUB3|SRP72|BCAT1|YME1L1|MED6|IL1B|TERF1|PICALM|SCP2|HNRNPK|MRPS15|PPP1CC|CD59|CALU|RNFT1|LDHB|OAT|TCP1|SARS|MGST2|DNAJA2|SMAD2|FCGR2A|GTF2B|EIF4E2|SMC2|EXOC5|SCARB2|RAD50|GHITM|GALNT1|VPS41|PSMC6|STAM|ETNK1|ATP2C1|PIK3C3|SLC39A8|SSBP1|ATF2|ALG5|TRIP12|PAPSS1|ZEB2|FKBP4|NSMAF|CDC5L|LYN|CAPZA2|SOS2|ACSL4|GNL2|ATP6AP2|SEP15|NLK|PYROXD1|ITPR2|RASA1|KTN1|HBS1L|PSMC1|NPEPPS|UBE2G1|ACSL5|ACTL6A|TROVE2|NCK1|TLK1|GMFB|SSR1|HNRNPR|MED4|NDUFS4|UGP2|PRKAR1A|ARCN1|CSNK1G3|RBBP7|GNS|SUB1|CLDND1|CPNE3|ING2|RAD21|PGD|IQGAP2|ATP5O|API5|CCDC6|SEC23IP|ARPP19|STAT3|CPD|SRSF10|AIFM1|EIF3A|NUDT21|CRBN|DHX15|ATP6V1A|SF3A3|HSP90AB1|TMED2|SH3BGRL|NCBP1|ATP6V1E1|GLUD2|PDHX|CCT6A|SEC63|RBBP4|IPO7|RBPJ|CASP3|DNAJC7|NDUFA8|TARDBP|NME7|FRG1|VPS4B|CBFB|EPS15|PPP6C|PPP4R1|SDHD|KCMF1|MLH1|SETD8|DDX10|PUM2|TAF2|SOD1|LYPLA1|GTF2A2|SCFD1|PRKRIR|USP9X|PSMA3|SLC9A6|MED13|USP14|ATP5B|PDCD4|UBE4A|TRA2A|PRDX6|SPTLC1|ZNF259|COPS3|SERINC3|GSR|PSMA2|BIRC2|FKBP3|COPS4|BNIP2|DAPK1|UBE2B|YARS|CD47|CD2AP|CCNI|RANBP9|ZMYND11|TM9SF3|PRPS1|CCT3|TMEM59|ECD|DRG1|ARL1|NUP153|ACP1|ATIC|RPS6KA3|SNRPD1|RPN2|SLC12A6|ABCE1|MPP1|HTATSF1|AP3B1|MAP4K4|SPOP|DDX21|ACSL1|CFLAR|DUSP11|VPS26A|RSU1|GDI2|ATP7A|SNX3|KPNB1|STXBP3|ARHGEF3|MAP4K5|SART3|WIPF1|PNP|AZIN1|PDHA1|CTNNA1|VRK2|TBK1|DSCR3|OXSR1|GNL3|RAPGEF2|RBM26|GALC|SNRPB2|PMP22|LIN7C|CTNNBL1|CDK7|ACADM|STAG2|MAPK1|HMGCR|PTGES3|WDR44|ENPP2|CYCS|GTF3C3|HBP1|HSPA9|PSTPIP2|PLAA|KLHDC2|ZNF267|DECR1|DEGS1|PCMT1|ABI1|NFKB1|HDAC2|TGM2|MARK3|IFITM2|EIF2AK1|DCUN1D1|PSMA1|ZFR|GNAQ|PDLIM5|HAT1|MTIF2|ETFA|PWP1|NMT1|TOPBP1|RBM7|CPVL|DYNC1LI1|TXNRD1|PLXNC1|NDUFA5|SCAF11|HIBCH|CAPN7|ERGIC3|DGUOK|NUDC|TDG|EIF2B1|TARS|CSNK1A1|BAZ1A|CPSF6|HSD17B12|CHPT1|ATXN10|FAM48A|HSPH1|XRCC5|SRSF3|TAX1BP1|RSL24D1|ISCA1|CAST|PPP2CB|STAU1|PTPN12|CDC123|HEBP2|CNOT8|EIF5|CNBP|BRD7|EIF4H|ZNF217|CD46|HDAC1|MDH1|CD84|HP1BP3|PPIH|AKR1C3|CLIC4|NPAT|RANBP1|MRPS35|TP53BP2|CCNH|DEK|SNX1|SLC25A32|PHF20|MLLT10|LBR|SNAP23|MFAP1|PSMD12|UBE2N|ARL6IP5|SMARCC1|RNF6|OGDH|MSH6|PSMB2|SRSF1|DCTN6|CCNG1|PRKDC|FOXK2|KDM5B|PSMD10|VAV3|ARIH2|UGGT1|ATRX|NUP98|G3BP2|CTCF|MAN2A1|PDHB|BTBD1|ARF4|PPM1B|NEMF|NFE2L2|DARS|PUM1|SIRT1|ARPC3|MTMR2|NBN|NUP107|AP2M1|HADHB|IDH3B|PRKACB|UTP3|CAPRIN1|FBXO7|CGGBP1|SMNDC1|GARS|ANXA7|ARF1|UBA2|PTPN22|KPNA3|DPM1|ARPC1A|SRSF4|TMOD3|RPS27L|CHD1L|NDUFB5|DCTD|PFDN4|MTHFD2|RBM5|MRPS31|ETS2|NAA38|TCF12|TOP1|RAB31|PSMB1|UBE2E1|BNIP3L|IDE|ATXN1|TNPO3|CUL4A|TOMM20|SMARCA5|B3GNT2|MAGOH|SEC24B|HS2ST1|BCL2L1|WDR1|SEPT2|CACYBP|RNF130|MUT|SUCLA2|HADHA|HMGCS1|UCHL5|GNAI3|SF3B3|DCTN4|KIFAP3|CAPNS1|MPDU1|SMAD4|GLO1|PITPNA|WDR11|RYBP|DKC1|HNRNPAB|PFN1|IFITM1|NAP1L4|NDEL1|ENOPH1|TAF7|NDUFB6|GDE1|C1QBP|DDX23|PAIP1|LAMTOR3|KPNA4|TCEA1|ASH2L|LUC7L3|PSMD8|EFHA1|WBP5|IMMT|MICU1|PNN|MORF4L2|SRSF9|NDUFC2|EID1|DYRK1A|FDFT1|WDR61|CALM1|PHKB|TRAPPC3|PEBP1|CDC27|RNF14|POLR1D|GGH|NDUFV2|RNASEH1|AMD1|CAPZB|ALDH9A1|GRSF1|IFRD1|GSPT1|MTX2|TMEM165|PPP1R12A|PRDX3|DHX9|RAB11A|TRAK2|NNT|PSMC3|H2AFV|COPS5|TFCP2|CDC23|CLEC2B|NUP54|PLP2|ANP32A|RER1|ZNF146|SUMO1|BTK|XPOT|ARID4B|NGRN|PACSIN2|UBE2D2|EI24|MAT2B|SRRM1|AIMP1|DSTN|SAV1|HNRNPH2|MTHFD1|MBD4|LSM5|CDC16|ADSS|PRKRA|IPO5|GBAS|GTF2H1|VBP1|CUL5|GSS|PDCD10|RAD23B|GLT8D1|TSG101|PPM1A|RANBP2|KDSR|YEATS4|NCOR1|ARF3|NOLC1|MDH2|PIK3CB|SLC5A3|ELOVL5|RALA|HNRNPF|DDX41|PABPN1|SLA|RPS6KC1|NHP2L1|ALAS1|SRPK1|MKRN1|UBE2V2|UBE4B|PPP3CA|GOSR2|VTI1B|ADH5|IKBKAP|RYK|PGK1|MTR|GCLC|PIGN|UROS|EIF3J|EPB41|TXNL1|ZNF410|WSB2|PPID|ACTR1A|PHB2|CUL4B|NDFIP1|SEPT7|EIF1B|MRPS30|TOPORS|RPL31|FH|PHYH|PPP1R7|ACBD3|RPA2|XPNPEP1|SNX4|RCL1|LSM1|RAC1|HMG20A|FLII|SMARCA2|FBXW2|PSMG1|ACAT1|PLSCR1|UPF3B|UROD|CRIP1|TAF9|PDCD6IP|PDAP1|SMARCC2|PRKAR2B|REST|MAP3K5|CNIH|GMPR2|PDGFC|TXNDC9|P4HA1|RTN4|ITGB1BP1|LARP1|NCOA1|GBE1|PSIP1|PNO1|TBCE|KDM3B|ILK|S100A6|SAMSN1|RGS10|EBAG9|CERS2|DPAGT1|STAT4|ZFAND6|HEBP1|STAP1|RUVBL1|LRRFIP2|STAT5A|ASNA1|PGRMC1|SHMT2|NCBP2|ARNTL2|ACAA2|NET1|PLTP|PPP2R5A|WBSCR22|TFDP1|FDPS|UBP1|SLC29A1|CLNS1A|SMC4|QPCT|SS18|MRPL3|ETFDH|SEPW1|CETN3|ADK|PPP2R1B|CREG1|ORC4|PBX3|PSMB5|UBE2G2|QDPR|TP53I3|FOXN3|TFG|POLR1C|SRPK2|PRDX4|GTPBP4|ZNF277|HPRT1|EIF3B|ARRB1|CYTH2|BLMH|YKT6|CMPK1|CASP8|HK2|IL1RAP|PMS2P3|CASP6|DRAP1|SEC11A|ETF1|RALB|MCCC2|PSMG2|RRAGA|STAU2|FEZ2|MED12|NBR1|PRMT1|NBAS|FAS|EIF4G1|NPTN|PSMF1|TWSG1|ELF4|SSFA2|TM9SF1|PTPN6|RAD17|CAMLG|VPS72|SMS|CHIC2|VAPA|LDB1|MBNL2|PTBP1|SELPLG|RAP1A|GCLM|PRMT5|MAPRE2|ZNF24|PCTP|AUP1|LMNA
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_UP	0.000999000999000999	0.00631337236434602	0.418060773260021	2.4110549049788	0	1197	PTMA|RPS2|UBE2J2|NBPF3|ACTB|YBX1|BCAS4|HSPA8|ACTR2|AK2|YWHAE|HSP90AA1|HIST1H4C|DDX18|G3BP1|C11orf58|POLR2K|SELT|TMX1|SNW1|ATP2A2|RAB1A|JOSD1|EIF1AX|SMC3|LARS|WBP11|EIF3M|HNRNPC|SLFN11|TSN|SOAT1|ATG5|TOMM22|LARP4|NAA50|TRA2B|NCKAP1L|DDX3X|ARPC2|PSMD1|EIF2S2|SRP54|CNOT1|CNIH4|NMI|SKA2|CCNC|KIF2A|PSMD11|PA2G4|USP10|NOL7|CCT2|PTPLAD1|METAP2|DICER1|SRP72|SMC6|CHORDC1|YME1L1|GPD2|CPSF2|ESD|MED6|CDC42SE2|MRPL15|MRPS15|DDHD1|TCP1|ATF1|KIAA1143|RAB14|SMC2|EIF5B|EXOC5|SLC1A3|GHITM|ETNK1|IFI44|ESF1|FUBP1|THUMPD3|NUCKS1|SNRNP40|FUS|CDC5L|CAPZA2|HIGD1A|KPNA2|VAMP3|PLAUR|NDUFAF4|ARPC5|ACSL4|CYB5B|GNL2|IDO1|ANP32E|MAPRE1|POLD3|KDELR2|MRPS10|PLRG1|UBE2G1|TLK1|HNRNPR|VPS29|ME2|BRCC3|EDEM3|GORASP2|FAM91A1|RHEB|PGD|CKAP5|KIF5B|SUGT1|CPD|EXOSC3|SRSF10|PBRM1|NUDT21|DHX15|RPE|HSP90AB1|MAPK6|TMED2|SEH1L|NCBP1|RBBP4|IPO7|CES1|CTDSPL2|BCCIP|PPP6C|TAF2|NIP7|GTF2A2|CYB5A|USP47|HNRNPH1|COPS3|CTSC|ANKRD32|CUL1|HNRNPD|KPNA1|NUP88|PCGF5|MAT2A|MAP3K7|RANBP9|TM9SF3|PRPS1|CEP135|NUP153|ACP1|SNRPD1|FNIP2|USP6NL|HTATSF1|PRPF40A|MAPKAP1|PRKAA1|MASTL|DDX21|GDI2|SNX3|DPH3|UBR5|KPNB1|RNF219|PAK2|UBQLN1|ENO1|ZDHHC6|AMZ2P1|GFPT1|SIPA1L1|GTF2F2|APPL1|CYCS|HSPA9|PLAA|C1orf43|KRR1|PTPN11|HSPD1|ATL2|CCDC43|ERO1L|SFPQ|C9orf41|PRPF4|EXOSC9|DCUN1D1|PPFIA1|NMT1|IDH3A|YWHAH|MITD1|EIF2B1|ASAP1|OTUD6B|TMEM19|HSPH1|XRCC5|SRSF3|GLOD4|XRN2|MCMBP|GGA2|CYB5R4|FBXO28|CSTF3|DHX8|ID2|PATL1|RANBP1|CRYZ|DEK|SET|SLC25A32|RAPH1|MIS12|UBE2N|SMARCC1|SLC20A1|MSH6|SRSF1|PPA1|PRKDC|GTF2A1|GFM2|MFF|UBR3|PDS5A|PSMD10|SAFB|ARIH2|ASF1A|VEGFA|SEC11C|NUP160|MRPL39|C9orf72|SERBP1|NFE2L2|DARS|PDS5B|DCP2|MKI67IP|NBN|BCL6|GFM1|FARSB|CIRH1A|SLMO2|ARF1|FDX1|UBA2|UQCRC2|RPS27L|POLR3C|PTP4A1|PSME3|MTHFD2|ETS2|C11orf75|HNRNPU|UVRAG|PLEKHF2|STAG1|ME1|SENP6|FAM49B|USPL1|GRPEL1|CUL3|MAGOH|HS2ST1|PIAS2|ORMDL1|CACYBP|SUCLA2|OGFRL1|USP39|UCHL5|MRPL42|NUPL1|MPDU1|BZW1|SMAD4|WWP1|DKC1|SNRPF|HNRNPAB|CRLF3|PPP2R2A|HAUS6|NAP1L4|ERI1|EAF2|ENOPH1|PCBP1|GDE1|C1QBP|TCEA1|COMMD10|ISG20L2|RCOR1|KIAA0226L|MTMR6|CALM1|SLC43A3|SNRNP27|TPRKB|MTDH|GRSF1|IFRD1|PRDX3|PSMD13|DBR1|SNAPIN|PSMC3|COPS5|PLP2|ANP32A|C4orf46|VKORC1L1|MAT2B|SRRM1|AIMP1|MTHFD1|MBD4|SDHC|ADSS|PROSER1|ZCCHC8|RAB8A|BIRC5|EIF2A|KDSR|RPRD1A|YEATS4|SLC25A33|NUP155|UBE3A|STX18|AARS|NXT2|GCH1|RBM27|SNAPC5|HNRPDL|SERP1|PHF20L1|MED8|GDAP1|HNRNPF|MRPL50|RSPRY1|RAD51C|SUDS3|STIP1|SAE1|GNB4|RQCD1|PPP2R5D|UBE4B|ADH5|PGK1|FAR1|MTERF|HMGB2|EPB41|PPID|UAP1|DCK|APIP|RFC2|FLI1|FH|TNFSF13B|PPP1R7|POGK|TMEM38B|XPNPEP1|NUP85|RAC1|KIAA1704|PSMG1|UMPS|PLSCR1|TMEM71|DDX39A|MCM6|AATF|RNF115|ATR|ARHGAP17|ABHD3|SLC35A3|CCDC117|TRAF3|PNO1|TBCE|XPO5|VWA5A|PPP1R2|TACC1|ZNF639|RUVBL1|MLX|CWF19L2|SSRP1|PGRMC1|MRPL30|DCLRE1B|DNAJB1|NUFIP1|FCGRT|XPO7|NET1|RIF1|GABPB1|TFDP1|NUP205|RBM12|CSTF1|LPAR1|SLC29A1|SMC4|SS18|WDSUB1|PPP2R1B|MPP5|RAB28|TMED5|LUC7L|UBE2G2|UBR1|CDKN2AIP|SRPK2|NSFL1C|SLC3A2|PTTG3P|RFC1|NUDT5|SPOPL|RBBP5|BLMH|THAP1|TMTC3|ARL6IP6|CMPK1|HK2|IL1RAP|PRKCB|PPIF|ETF1|GLRX3|BAG5|ATF7
DODD_NASOPHARYNGEAL_CARCINOMA_DN	0.000999000999000999	0.00631337236434602	0.489209739289045	2.82187749610695	0	1267	CTSL1|YBX1|LOC541471|CCL2|FCER1G|AK2|RPL6|RPL35A|DDX18|HNRNPA2B1|PPIA|G3BP1|C11orf58|CKS1B|DDX52|PITPNB|ANO6|LGALS1|RCN1|TFRC|APOC1|CCDC59|RPLP0|AKT3|RPS24|MINPP1|RBBP8|CISD2|ELP3|EIF1AX|TIMM23|LARS|WBP11|MS4A4A|EIF3M|SNHG1|LLPH|HNRNPC|NPC1|FN1|RPS15A|PSMA4|CD163|SARNP|RHOT1|ITGAV|HNRNPA1|LMAN1|FAF2|ATP6V1B2|NAA50|FMNL2|TRA2B|CSE1L|GAS5|MSR1|ZNFX1-AS1|DNM1L|GAPDH|DDX58|PSMA7|TIA1|EIF2S2|CXCL10|GBP5|SRSF7|ILF2|TNFAIP6|CNIH4|POLR2B|COPS2|XPO1|H2AFZ|PAPSS2|NMD3|FXR1|NCL|LYAR|CD274|FNDC3B|PA2G4|SNRPG|CCT2|CCNT1|PTPLAD1|MED21|PCOLCE2|IFI44L|CNOT2|BUB3|NAA15|SRP72|HIAT1|TFAM|GAS2L3|CALU|DERL1|IARS|INHBA|TNIP3|PSMD14|DDHD1|SNX10|CBX5|DRAM1|DNAJC14|FCGR2A|EIF4E2|SMC2|SUZ12|DOCK4|SLC1A3|FPR3|SDCCAG8|CCAR1|IDH1|PRPF18|TOR1AIP2|ETNK1|ATP2C1|DDX60L|IFI44|SSBP1|FUBP1|NUCKS1|STAT1|FUS|LAMP2|PNPT1|FKBP4|KPNA2|SDC2|AIDA|IGSF6|NDUFAF4|TRPM7|EIF2AK2|ACSL4|FCGR3B|UQCRH|MAPRE1|ZNF131|EPRS|CLEC4E|OSTC|TROVE2|ME2|SUB1|RPS19|SNRPE|TMF1|LRPPRC|RHEB|RAD21|CKAP5|GPR137B|ARPP19|SRSF10|SCYL2|SUPT7L|SLC39A6|DPYSL2|DHX15|ASCC3|SF3A3|RPE|PTCD3|TMEM167A|SEH1L|NCBP1|CCT6A|RBBP4|KLHL5|UBE2L3|RBPJ|CTDSPL2|ZCRB1|MAGT1|RRP15|RSL1D1|USP14|CXCL11|DOCK7|HNRNPH1|CEP170|CTSC|PSMA2|CUL1|ANAPC7|HNRNPD|XRCC4|YARS|MAT2A|VEZT|RBM34|CCT3|CEP135|TIMMDC1|HAVCR2|ATIC|SUMO2|TUG1|PSMB3|SNRPD1|UBAP2L|CPSF3|U2SURP|RPN2|ABCE1|GZMA|C3AR1|PRPF40A|MASTL|DDX21|KPNB1|AZIN1|PDHA1|GSTO1|CD80|VRK2|TBK1|SMC1A|ENO1|FBL|SLC25A13|CDK4|PMP22|CXCL9|MNDA|HMGXB4|TUBB|GTF2F2|ADIPOR2|CHCHD3|MTF2|CYCS|GBP4|GTF3C3|PPP3R1|SPARC|LDHA|RABGGTB|SMARCAD1|ZNF267|SMG1|DEGS1|HDAC2|PIK3C2A|HSPD1|ATL2|SLC39A10|SPIN1|STMN1|DCUN1D1|PSMA1|ZFR|CAND1|AKIP1|GLS|PWP1|TOPBP1|YWHAH|LTV1|ANKRD22|TDG|EPB41L3|EIF2B1|TARS|ASAP1|TM2D2|CPSF6|OTUD6B|NOP58|TIPRL|UBXN4|PHB|TMEM39A|XRCC5|ENY2|SRSF3|PTGS2|NOL8|RPS15|IMPACT|RAN|SLC25A36|MCMBP|C1QB|DCAF6|NOL11|FBXO28|RPS21|STARD3NL|MKLN1|TNPO1|FGFR1OP2|CSTF3|GPN3|NAP1L1|ID2|PATL1|PRRC2C|RANBP1|DEK|IFIH1|NARG2|WDR75|SLC25A32|INTS12|AKIRIN2|LAP3|CDV3|MSH6|PSMB2|ANKIB1|SRSF1|CCNG1|PPA1|PRKDC|MFF|UTP18|C12orf45|NUP160|DARS|MKI67IP|NBN|CCT4|NUP107|FKBP1A|SNHG12|NPL|ADAR|HNRNPM|CAPRIN1|GFM1|CDK12|SLC25A40|GARS|UBA2|NDUFB9|DCTD|PFDN4|MTHFD2|RSRC1|HNRNPU|AHCTF1|UTP6|NAA38|TCF12|LUC7L2|SENP6|SLC30A6|FAM49B|ADNP|NTAN1|XAF1|GRPEL1|LSM12|CACYBP|UCHL5|NOP16|MRPL42|ETV6|UBXN2B|NUPL1|MARS|NTPCR|SPG21|CD14|CCL4|PILRA|DKC1|SNRPF|CRLS1|HNRNPAB|TXNDC12|HAUS6|TIMM10|NUP37|ERI1|ENOPH1|C1QBP|PAIP1|UBE2F|TM7SF3|LUC7L3|RBM28|C18orf21|ISG20L2|IMMT|RBMX2|PNN|GMPS|PFDN2|BAZ1B|RNF213|TM6SF1|MED28|CDC27|LMBR1|GOLT1B|BFAR|C12orf5|BRAP|RNASEH1|KIF1B|AGK|STK3|UBE2Z|DNAJC2|LSM6|EIF2AK4|PRNP|RPS6KB1|GRSF1|IFRD1|METTL5|MTX2|NF1|VCAN|RCN2|NNT|ZC3H15|TFCP2|NUP54|C4orf46|C8orf59|ZNF146|SUMO1|ZZZ3|XPOT|RIPK2|QSER1|AIMP1|CCR1|POT1|LSM5|QTRTD1|IFIT3|IPO5|PROSER1|TTLL4|BIRC5|RANBP2|RPRD1A|RRN3|NUP155|UBE3A|LCTL|PHF14|XRCC6|COPZ1|ARF3|MRPL9|MRPS23|NOLC1|PTRH2|FAM208A|WDR43|SLC30A7|RAD51C|CLASP1|MMP12|DDX50|SMARCE1|RQCD1|GOSR2|ADH5|C16orf88|PGK1|MTR|INTS7|ATP11C|HMGB2|POLR2H|EIF3J|ANGEL2|OSBPL1A|TGS1|QKI|ADSL|U2AF1|ZNF780A|RPL31|IPO9|ARID2|BCL2L11|MAP2K4|MSL1|AP3M1|FAM96A|GTPBP10|CS|METTL1|TMEM38B|MTRR|NUP85|RCL1|HEATR1|LRRC40|DDX60|TMEM69|HMG20A|RSAD2|ERICH1|PSMG1|UMPS|UPF3B|ZNF260|PALB2|ZNF117|DDX39A|MCM6|SND1|AATF|ATR|ORC3|PNO1|TBCE|XPO5|MMD|ANKLE2|GORAB|PLAGL2|FANCL|UTP14A|EIF2C3|MRPL30|SHMT2|NCBP2|PROSC|C19orf10|ZNF124|RIF1|GABPB1|TOMM70A|NUP205|BTG3|SLC44A1|CSTF1|SMC4|STAMBP|WDSUB1|BZW2|MRPL3|MRPL24|UBE2G2|QDPR|RPL37A|PTTG3P|RFC1|RNPS1|SPOPL|GTPBP4|HPRT1|EIF3B|GALNT11|TMEM168|TMEM33|BLMH|S100PBP|NLN|MANEA|ARL6IP6|CASP6|RPL22|SENP1|GNPDA1|PPIF|C1orf85|MCCC2|TMEM209|FEZ2|SLC25A17|PTEN|PRMT1|ST20|FAS|RACGAP1|PRMT3|PMAIP1|NUP133|DENR|TWSG1|NOC3L|TMED4|STX16|NONO|PDCD5
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_UP	0.000999000999000999	0.00631337236434602	0.317221465256268	1.82727109954719	0	1079	TOB2|CSTB|CTSL1|IFI30|GLUL|CD68|CCL2|CXCR4|TMBIM1|EMP3|NPC2|RPS27|G3BP1|RASA4|PLIN2|EGR2|SLC31A1|EIF1AX|ATP6V1B2|CD55|LITAF|MCL1|IK|CXCL10|SLC7A7|SGPL1|NMI|TAF13|TTC39B|CETN2|CD274|HSD17B4|PA2G4|UFD1L|RABGAP1|ALDH1A1|AHR|ELOVL7|HSBP1|DRAM1|UTRN|PSMB4|ATOX1|GTF2B|MR1|DAB2|CTSB|IDH1|FYTTD1|IFI44|STAT1|PNPT1|ATP6V1D|HIGD1A|GNL2|C9orf78|MAPRE1|NCOA4|PAK1IP1|GNS|TLR2|CLDND1|RB1|ATP6V0D1|ZCCHC6|POLK|RPE|C12orf4|PTPLB|ATP6V1E1|SRP14|PSMB9|SLC33A1|WSB1|NIP7|AREG|ATP6V1C1|TRA2A|ZNF259|SERINC3|SEC61A1|ABHD5|DAPK1|GNA13|CLCC1|RNF103|ACSL1|EED|CTR9|PNP|RGL1|GSTO1|SP110|EIF4E3|GTF2F2|PTGR1|CYCS|SIDT2|STK17B|PSTPIP2|SMARCAD1|LACTB|DEGS1|TGM2|PTPN11|MCFD2|MAPK9|ZRANB1|WIPI1|PDK4|EXOSC9|SAP18|PDLIM5|TIPARP|EIF2B2|ERCC5|CIRBP|ERGIC3|TM2D2|TMEM19|ZFAND2A|OAS2|C14orf166|IMPACT|STAU1|GGA2|ARAP2|DCBLD1|ITGA6|CCPG1|MDH1|GPN3|HAUS2|RNPC3|RABGEF1|IFIH1|BAG1|PLA2G16|SLC20A1|MSH6|CCNG1|PPA1|GTF2A1|RNF19B|KDM5B|PDLIM1|CPEB4|UGGT1|VEGFA|C12orf45|IFI16|NAA35|DCTN3|PPM1B|AGTPBP1|UHMK1|SIRT1|MX2|GUSB|IFIT1|PLEKHA3|SNX2|ATG3|PVALB|PTP4A1|MYO5A|FUCA1|PITPNC1|SLC35A5|GGTA1P|UBE2E1|TMEM140|RNF181|CUL4A|NUB1|HEXB|GGNBP2|C19orf42|AKR1B1|USP38|TPP1|PTPN1|OGFRL1|NOP16|HMOX1|HIST2H2BE|RRAGC|SLC19A2|CD14|PDE4DIP|TUBB4B|ESYT1|EAF2|NDUFB6|GDE1|UBE2F|MDM2|PRCP|ANKRD17|C20orf111|SP100|PATZ1|WDR61|MX1|MED28|DNAJB9|BTG1|FOS|RNF14|HGSNAT|HSPA1B|AHNAK|RCN2|DBR1|TBC1D1|IFI35|SHISA5|STAT2|OASL|EDEM1|PPP6R3|EI24|DUSP6|LMAN2|DNAJA1|DSTN|FAM50A|ZBTB8OS|FAM192A|TAP1|AGPAT6|IFIT3|PRKRA|HLA-DRB1|GSS|PDCD10|PPM1A|SLC25A33|GCH1|METTL6|SURF4|DEXI|ARNTL|SAP30BP|ALAS1|C8orf76|RAP2A|PPP2R5D|UBE2V2|TRIM21|SH3BGRL3|SNX16|GNA15|LASP1|BTG2|HEXIM1|CAPG|ANKRD10|MAFG|WSB2|HBEGF|MAK16|HERC1|SF3B5|STARD5|BCL2L11|LPGAT1|PTPRM|ZNF622|SLC35E4|THBS1|DDX60|YPEL5|RSAD2|C21orf91|TK2|UPF3B|DDX39A|PDCD6IP|ZNF394|FBXL20|PCYOX1|NCOA1|CCDC117|RNPEP|MMD|EVI2A|TTC27|HERPUD2|TP53INP1|BST2|IFNGR2|LCMT1|PGRMC1|SHMT2|DNAJB1|ATP6V0B|PROSC|BTG3|ETFDH|POLR2A|CXCL2|LGALS9|ALDH2|TMED5|FAM100B|TNFRSF21|CEP104|PPP1R15A|TMEM184B|N4BP2L1|EPM2AIP1|BCAP31
